priority,approval_item_id,item_type,topic,fact_id_ref,brand,product,manager_text,suggested_decision,rop_question,source_id,linked_open_question,risk_notes
P0,approve:fact_v3_unpk_promo_codes_former_student_unpk_constraint_4ee355b40b,promocode,03_promocodes,fact:v3:unpk:promo_codes_former_student_unpk_constraint:4ee355b40b,unpk,promo_codes,"УНПК: former student unpk , constraint — Только УНПК → УНПК.",approve_for_client_answer_after_rop_review,"Можно ли показывать этот промокод клиенту или оставить внутренним: УНПК, promo codes? Факт: УНПК: former student unpk , constraint — Только УНПК → УНПК.",claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P0,approve:fact_v3_unpk_promo_codes_veb_rf_code_b53914c43e,promocode,03_promocodes,fact:v3:unpk:promo_codes_veb_rf_code:b53914c43e,unpk,promo_codes,"УНПК: veb rf , code — LVSH-VEB20.",approve_for_client_answer_after_rop_review,"Можно ли показывать этот промокод клиенту или оставить внутренним: УНПК, promo codes? Факт: УНПК: veb rf , code — LVSH-VEB20.",claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P0,approve:fact_v3_foton_installment_client_safe_text_when_asked_ee8f0c4249,installment,10_installment,fact:v3:foton:installment_client_safe_text_when_asked:ee8f0c4249,foton,installment,"У нас есть рассрочка через Т-Банк — до 500 000 ₽, до 36 месяцев. Подписание онлайн за 1-2 минуты по СМС. Также «Долями» — 4 равными частями без процентов (подходит для коротких программ). Подскажите курс — менеджер пришлёт ссылку на оформление.",approve_for_client_answer_after_rop_review,"Какую часть условия рассрочки можно говорить без ручной проверки: Фотон, installment? Факт: У нас есть рассрочка через Т-Банк — до 500 000 ₽, до 36 месяцев. Подписание онлайн за 1-2 минуты по СМС. Также «Долями» — 4 равными частями без процентов (подходит для коротких про",claude_layer_v3:facts_for_bot_FOTON,,Импортировано из Claude v3 handoff.
P0,approve:fact_v3_foton_installment_provider_f6eb9a0b89,installment,10_installment,fact:v3:foton:installment_provider:f6eb9a0b89,foton,installment,Фотон: рассрочка и оплата — Т-Банк.,approve_for_client_answer_after_rop_review,"Какую часть условия рассрочки можно говорить без ручной проверки: Фотон, installment? Факт: Фотон: рассрочка и оплата — Т-Банк.",claude_layer_v3:facts_for_bot_FOTON,,Импортировано из Claude v3 handoff.
P0,approve:fact_v3_foton_installment_refresh_frequency_45def12bec,installment,10_installment,fact:v3:foton:installment_refresh_frequency:45def12bec,foton,installment,Фотон: рассрочка и оплата — Условия Т-Банка обновлять минимум раз в квартал.,approve_for_client_answer_after_rop_review,"Какую часть условия рассрочки можно говорить без ручной проверки: Фотон, installment? Факт: Фотон: рассрочка и оплата — Условия Т-Банка обновлять минимум раз в квартал.",claude_layer_v3:facts_for_bot_FOTON,,Импортировано из Claude v3 handoff.
P0,approve:fact_v3_foton_installment_services_dolyami_best_for_0ac1ef3c4f,installment,10_installment,fact:v3:foton:installment_services_dolyami_best_for:0ac1ef3c4f,foton,installment,"Фотон: рассрочка и оплата — Короткие программы (интенсивы, ЛШ).",approve_for_client_answer_after_rop_review,"Какую часть условия рассрочки можно говорить без ручной проверки: Фотон, installment? Факт: Фотон: рассрочка и оплата — Короткие программы (интенсивы, ЛШ).",claude_layer_v3:facts_for_bot_FOTON,q9_closed,Импортировано из Claude v3 handoff.
P0,approve:fact_v3_foton_installment_services_dolyami_interest_for_client_ac2f4ce476,installment,10_installment,fact:v3:foton:installment_services_dolyami_interest_for_client:ac2f4ce476,foton,installment,Фотон: рассрочка и оплата — 0.,approve_for_client_answer_after_rop_review,"Какую часть условия рассрочки можно говорить без ручной проверки: Фотон, installment? Факт: Фотон: рассрочка и оплата — 0.",claude_layer_v3:facts_for_bot_FOTON,q9_closed,Импортировано из Claude v3 handoff.
P0,approve:fact_v3_foton_installment_services_dolyami_parts_5e71ec625d,installment,10_installment,fact:v3:foton:installment_services_dolyami_parts:5e71ec625d,foton,installment,Фотон: рассрочка и оплата — 4.,approve_for_client_answer_after_rop_review,"Какую часть условия рассрочки можно говорить без ручной проверки: Фотон, installment? Факт: Фотон: рассрочка и оплата — 4.",claude_layer_v3:facts_for_bot_FOTON,q9_closed,Импортировано из Claude v3 handoff.
P0,approve:fact_v3_foton_installment_services_rassrochka_6_12_months_bot_behavior_6debd8daaf,installment,10_installment,fact:v3:foton:installment_services_rassrochka_6_12_months_bot_behavior:6debd8daaf,foton,installment,"Фотон: рассрочка и оплата — Бот не озвучивает конкретные условия — только сообщает что рассрочка есть и менеджер свяжется. [client_blocked: individual_bank_terms, manager_only_route]",review_before_client_use,"Какую часть условия рассрочки можно говорить без ручной проверки: Фотон, installment? Факт: Фотон: рассрочка и оплата — Бот не озвучивает конкретные условия — только сообщает что рассрочка есть и менеджер свяжется. [client_blocked: individual_bank_terms, manager_only_rout",claude_layer_v3:facts_for_bot_FOTON,q9_closed,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['individual_bank_terms', 'manager_only_route']"
P0,approve:fact_v3_foton_installment_services_rassrochka_6_12_months_terms_months_options_1_96b967a6e5,installment,10_installment,fact:v3:foton:installment_services_rassrochka_6_12_months_terms_months_options_1:96b967a6e5,foton,installment,"Фотон: рассрочка и оплата — 6. [client_blocked: individual_bank_terms, manager_only_route]",review_before_client_use,"Какую часть условия рассрочки можно говорить без ручной проверки: Фотон, installment? Факт: Фотон: рассрочка и оплата — 6.",claude_layer_v3:facts_for_bot_FOTON,q9_closed,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['individual_bank_terms', 'manager_only_route']"
P0,approve:fact_v3_foton_installment_services_rassrochka_6_12_months_terms_months_options_2_d8f470ec54,installment,10_installment,fact:v3:foton:installment_services_rassrochka_6_12_months_terms_months_options_2:d8f470ec54,foton,installment,"Фотон: рассрочка и оплата — 12. [client_blocked: individual_bank_terms, manager_only_route]",review_before_client_use,"Какую часть условия рассрочки можно говорить без ручной проверки: Фотон, installment? Факт: Фотон: рассрочка и оплата — 12.",claude_layer_v3:facts_for_bot_FOTON,q9_closed,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['individual_bank_terms', 'manager_only_route']"
P0,approve:fact_v3_foton_installment_services_rassrochka_decision_time_ef99978f07,installment,10_installment,fact:v3:foton:installment_services_rassrochka_decision_time:ef99978f07,foton,installment,Фотон: рассрочка и оплата — 1-2 минуты.,approve_for_client_answer_after_rop_review,"Какую часть условия рассрочки можно говорить без ручной проверки: Фотон, installment? Факт: Фотон: рассрочка и оплата — 1-2 минуты.",claude_layer_v3:facts_for_bot_FOTON,,Импортировано из Claude v3 handoff.
P0,approve:fact_v3_foton_installment_services_rassrochka_limit_e2c76bdf0b,installment,10_installment,fact:v3:foton:installment_services_rassrochka_limit:e2c76bdf0b,foton,installment,Фотон: рассрочка и оплата — 500 000.,approve_for_client_answer_after_rop_review,"Какую часть условия рассрочки можно говорить без ручной проверки: Фотон, installment? Факт: Фотон: рассрочка и оплата — 500 000.",claude_layer_v3:facts_for_bot_FOTON,,Импортировано из Claude v3 handoff.
P0,approve:fact_v3_foton_installment_services_rassrochka_no_interest_for_client_ac52ec5a79,installment,10_installment,fact:v3:foton:installment_services_rassrochka_no_interest_for_client:ac52ec5a79,foton,installment,Фотон: рассрочка и оплата — с 01.04.2026 (ФЗ-283).,approve_for_client_answer_after_rop_review,"Какую часть условия рассрочки можно говорить без ручной проверки: Фотон, installment? Факт: Фотон: рассрочка и оплата — с 01.04.2026 (ФЗ-283).",claude_layer_v3:facts_for_bot_FOTON,,Импортировано из Claude v3 handoff.
