fact_key,brand,preview,has_grades,existing_grades,has_subjects,existing_subjects,has_formats,existing_formats,has_products,existing_products,has_is_positive_statement,needs_manual_audit,audit_reason,proposed_grades,proposed_subjects,proposed_formats,proposed_products,proposed_is_positive
discounts.refer_a_friend.online.cashback,unpk,УНПК: по программе «приведи друга» кэшбэк 5 000 ₽; условие: после 1 семестра обу,False,,False,,True,online,True,discounts,False,True,числовой факт (риск расхождения между брендами),,,online,discounts,True
discounts.refer_a_friend.online.condition_client_text,unpk,"УНПК: скидка, онлайн, программа «приведи друга» — после того как приглашённый др",False,,False,,True,online,True,discounts,False,True,числовой факт (риск расхождения между брендами),,,online,discounts,True
discounts.second_subject.offline.client_safe_text,unpk,"Скидка на второй предмет очно — 20% на того же ребёнка; скидки не суммируются, п",False,,False,,True,offline,True,discounts,False,True,числовой факт (риск расхождения между брендами),,,offline,discounts,False
discounts.second_subject.offline.condition_client_text,unpk,УНПК: при очном обучении скидка на второй предмет составляет на второй и последу,False,,False,,True,offline,True,discounts,False,True,числовой факт (риск расхождения между брендами),,,offline,discounts,True
discounts.second_subject.offline.example,unpk,УНПК: при очном обучении на второй предмет действует скидка 20%; условие: ученик,False,,False,,True,offline,True,discounts,False,True,числовой факт (риск расхождения между брендами),,,offline,discounts,True
discounts.second_subject.offline.pct,unpk,УНПК: при очном обучении скидка на второй предмет составляет 20%.,False,,False,,True,offline,True,discounts,False,True,числовой факт (риск расхождения между брендами),,,offline,discounts,True
discounts.second_subject.online.condition_client_text,unpk,УНПК: при онлайн-обучении скидка на второй предмет составляет на второй и послед,False,,False,,True,online,True,discounts,False,True,числовой факт (риск расхождения между брендами),,,online,discounts,True
discounts.second_subject.online.pct,unpk,УНПК: при онлайн-обучении скидка на второй предмет составляет 20%.,False,,False,,True,online,True,discounts,False,True,числовой факт (риск расхождения между брендами),,,online,discounts,True
discounts.stacking_rule,unpk,"УНПК: если клиенту доступно несколько скидок, они не суммируются; применяется на",False,,False,,False,,True,discounts,False,True,числовой факт (риск расхождения между брендами),,,,discounts,False
discounts.stacking_rule_text,unpk,"УНПК: если клиенту доступно несколько скидок, они не суммируются; применяется на",False,,False,,False,,True,discounts,False,True,числовой факт (риск расхождения между брендами),,,,discounts,False
payment_options.available_schedules.1.monthly.discount_extra,unpk,УНПК: при помесячной оплате дополнительная скидка не применяется.,False,,False,,False,,True,installment,False,False,,,,,installment,False
payment_options.available_schedules.2.semester.discount_extra,unpk,УНПК: при оплате за семестр действует дополнительная скидка 10%.,False,,False,,False,,True,installment,False,False,,,,,installment,True
payment_options.available_schedules.3.year.discount_extra,unpk,УНПК: при оплате за год действует дополнительная скидка 14%.,False,,False,,False,,True,installment,False,False,,,,,installment,True
payment_options.bank_installment.absent.client_safe_text,unpk,В УНПК отдельной банковской рассрочки нет. Оплату можно обсудить с менеджером; д,False,,False,,False,,True,installment,False,False,,,,,installment,True
payment_options.client_safe_text.when_asked_about_installment,unpk,"У нас оплата возможна помесячно, за семестр или за год. При оплате семестром или",False,,False,,False,,True,installment,False,False,,,,,installment,True
intensives_2026.ege_unpk.classes,unpk,УНПК: интенсив 2026 рассчитан на 10-11 классы.,True,10-11,False,,False,,True,intensives_2026,False,True,экзамен/интенсив,10-11,,,intensives_2026,True
intensives_2026.ege_unpk.duration_weeks,unpk,УНПК: длительность интенсива 2026 — 8 недель.,False,,False,,False,,True,intensives_2026,False,True,экзамен/интенсив,,,,intensives_2026,True
intensives_2026.ege_unpk.format,unpk,"УНПК: интенсивы 2026 — онлайн, 2 занятия/нед.",False,,False,,True,online,True,intensives_2026,False,True,экзамен/интенсив,,,online,intensives_2026,True
